Order_Date,Sales,Quantity,Discount,Profit,Year,Month,Quarter,Category_Furniture,Category_Office Supplies,Category_Technology,Region_East,Region_North,Region_South,Region_West,Segment_Consumer,Segment_Corporate,Segment_Home Office
2022-03-12,0.22494766829881346,-0.7952588065694585,-0.34703941592477516,0.1620178085659882,-0.6812315751332011,-0.9754293589211461,-1.3022548111532801,False,True,False,True,False,False,False,True,False,False
2022-03-13,0.0006517316388847202,-0.40331262294725123,-0.2510639646406647,1.200296546208178,-0.6812315751332011,-0.9754293589211461,-1.3022548111532801,False,True,False,True,False,False,False,False,True,False
2022-03-14,-1.7823551291088755,0.7725259279193706,1.6234590704957883,-1.1582690757251008,-0.6812315751332011,-0.9754293589211461,-1.3022548111532801,False,True,False,True,False,False,False,False,False,True
2022-03-15,0.014168270577636368,-0.7952588065694585,0.7748382374717765,-0.6457162886472431,-0.6812315751332011,-0.9754293589211461,-1.3022548111532801,False,True,False,True,False,False,False,False,True,False
2022-03-16,0.3539745536262547,1.1644721115415777,-0.31129772808370404,1.365011273589973,-0.6812315751332011,-0.9754293589211461,-1.3022548111532801,False,False,True,True,False,False,False,False,True,False
2022-03-17,0.014168270577636368,1.1644721115415777,-1.6777358138923903,0.21260094703397014,-0.6812315751332011,-0.9754293589211461,-1.3022548111532801,False,False,True,False,False,True,False,False,True,False
2022-03-18,1.3994597805919906,0.3805797442971633,-1.6255527760848147,0.29313322027386624,-0.6812315751332011,-0.9754293589211461,-1.3022548111532801,False,True,False,True,False,False,False,True,False,False
2022-03-19,-0.07229404799825302,-0.40331262294725123,0.6387159329054003,-0.07675918297321328,-0.6812315751332011,-0.9754293589211461,-1.3022548111532801,True,False,False,False,True,False,False,False,True,False
2022-03-20,0.8169290858119249,-0.011366439325043977,1.1708840955948028,0.17227252213150632,-0.6812315751332011,-0.9754293589211461,-1.3022548111532801,False,True,False,False,True,False,False,False,False,True
2022-03-21,-0.6809145833596547,-1.1872049901916657,0.7183973563450411,-1.0600131981615113,-0.6812315751332011,-0.9754293589211461,-1.3022548111532801,True,False,False,False,False,True,False,True,False,False
2022-03-22,-0.5873581278835296,0.3805797442971633,-0.33182791227388386,0.16487049830656123,-0.6812315751332011,-0.9754293589211461,-1.3022548111532801,False,True,False,False,False,False,True,False,False,True
2022-03-23,-1.1244528497484527,-0.7952588065694585,-1.6358525490330074,1.7462725880250751,-0.6812315751332011,-0.9754293589211461,-1.3022548111532801,False,True,False,False,True,False,False,False,False,True
2022-03-24,0.2116572051362086,0.3805797442971633,1.6220720045791093,0.23222989785605647,-0.6812315751332011,-0.9754293589211461,-1.3022548111532801,False,False,True,False,False,False,True,True,False,False
2022-03-25,-0.6877878420580338,-0.011366439325043977,1.6879581499328906,-1.5997027084618944,-0.6812315751332011,-0.9754293589211461,-1.3022548111532801,True,False,False,False,False,True,False,False,False,True
2022-03-26,-1.5247304774226667,-1.1872049901916657,0.1674283242877172,1.041315259209701,-0.6812315751332011,-0.9754293589211461,-1.3022548111532801,True,False,False,False,False,False,True,False,False,True
2022-03-27,0.6590746045968114,-0.011366439325043977,-1.498281815048721,-0.36327983802885255,-0.6812315751332011,-0.9754293589211461,-1.3022548111532801,False,False,True,False,False,False,True,True,False,False
2022-03-28,0.74177917989209,-0.011366439325043977,0.1382265223089313,-1.2159513420627452,-0.6812315751332011,-0.9754293589211461,-1.3022548111532801,False,False,True,False,False,False,True,False,False,True
2022-03-29,-0.5226185615755512,1.556418295163785,1.3608747164020005,1.2733920662256633,-0.6812315751332011,-0.9754293589211461,-1.3022548111532801,False,False,True,False,False,False,True,False,True,False
2022-03-30,0.014168270577636368,1.1644721115415777,0.6219500921001273,-1.0603871210979376,-0.6812315751332011,-0.9754293589211461,-1.3022548111532801,False,False,True,False,False,True,False,False,False,True
2022-03-31,-0.2815440283858609,0.7725259279193706,0.761151045207413,1.4779480875463469,-0.6812315751332011,-0.9754293589211461,-1.3022548111532801,True,False,False,False,True,False,False,False,True,False
2022-04-01,-0.22323359286930647,-0.7952588065694585,-1.4485260256279986,-0.2041196550775992,-0.6812315751332011,-0.6886227258952283,-0.4159652391342599,True,False,False,True,False,False,False,False,False,True
2022-04-02,0.5996826521913903,-0.40331262294725123,-1.3735670226127144,0.8529234301883301,-0.6812315751332011,-0.6886227258952283,-0.4159652391342599,False,True,False,False,False,False,True,True,False,False
2022-04-03,-0.6846892444451654,0.3805797442971633,-1.30106002598484,0.1653233529243217,-0.6812315751332011,-0.6886227258952283,-0.4159652391342599,False,True,False,False,True,False,False,True,False,False
2022-04-04,0.6503238733948841,-0.7952588065694585,1.402764611312666,-0.854405417739389,-0.6812315751332011,-0.6886227258952283,-0.4159652391342599,False,False,True,False,True,False,False,False,False,True
2022-04-05,1.337092376066164,1.556418295163785,0.08560347071547689,0.6011223961697825,-0.6812315751332011,-0.6886227258952283,-0.4159652391342599,False,False,True,False,False,True,False,True,False,False
2022-04-06,-0.9680304384568464,1.1644721115415777,1.010248390700476,1.6083958396791849,-0.6812315751332011,-0.6886227258952283,-0.4159652391342599,False,False,True,False,True,False,False,False,False,True
2022-04-07,1.7276928586046618,0.3805797442971633,-1.3430165677735222,0.9472026709034833,-0.6812315751332011,-0.6886227258952283,-0.4159652391342599,False,True,False,False,False,True,False,True,False,False
2022-04-08,-0.42672103720635607,-0.40331262294725123,1.4837228687654878,0.3655758378181417,-0.6812315751332011,-0.6886227258952283,-0.4159652391342599,False,True,False,False,False,False,True,False,True,False
2022-04-09,-0.8597822877042883,0.7725259279193706,1.1131326676118682,1.7232875456486865,-0.6812315751332011,-0.6886227258952283,-0.4159652391342599,False,True,False,False,False,False,True,False,False,True
2022-04-10,-0.2989470367260526,-0.7952588065694585,-0.9620837552306201,-0.8238529151668863,-0.6812315751332011,-0.6886227258952283,-0.4159652391342599,False,True,False,True,False,False,False,False,True,False
2022-04-11,0.014168270577636368,1.1644721115415777,1.2976964562823292,-1.53670378558874,-0.6812315751332011,-0.6886227258952283,-0.4159652391342599,False,True,False,True,False,False,False,False,True,False
2022-04-12,-1.3744435702730677,-1.579151173813873,-0.8274937746378753,-1.6427985660137154,-0.6812315751332011,-0.6886227258952283,-0.4159652391342599,False,True,False,True,False,False,False,False,False,True
2022-04-13,-0.32467827061677723,-0.7952588065694585,-1.0296743743281782,0.7401830832583469,-0.6812315751332011,-0.6886227258952283,-0.4159652391342599,False,True,False,False,True,False,False,False,True,False
2022-04-14,0.9406272862436122,-0.011366439325043977,-0.8247059174758294,1.1600038334694474,-0.6812315751332011,-0.6886227258952283,-0.4159652391342599,False,False,True,False,False,False,True,False,False,True
2022-04-15,1.4418903279677782,-0.011366439325043977,1.4221751776557772,0.4747326560844699,-0.6812315751332011,-0.6886227258952283,-0.4159652391342599,False,False,True,False,False,True,False,False,True,False
2022-04-16,0.5856741990883311,-1.1872049901916657,1.4417899767537732,1.4226689898027023,-0.6812315751332011,-0.6886227258952283,-0.4159652391342599,False,False,True,True,False,False,False,False,False,True
2022-04-17,-1.4489283802745339,1.1644721115415777,-0.5993889383560844,0.6955412001061633,-0.6812315751332011,-0.6886227258952283,-0.4159652391342599,False,False,True,False,False,True,False,False,False,True
2022-04-18,0.014168270577636368,-0.011366439325043977,0.7105038498640033,-0.4529046664889363,-0.6812315751332011,-0.6886227258952283,-0.4159652391342599,False,True,False,False,False,True,False,True,False,False
2022-04-19,0.47881701639155555,0.7725259279193706,0.6071952763213693,-1.1190873503564456,-0.6812315751332011,-0.6886227258952283,-0.4159652391342599,True,False,False,True,False,False,False,False,False,True
2022-04-20,1.0981290767614131,0.7725259279193706,1.062400520857499,1.4915743267391595,-0.6812315751332011,-0.6886227258952283,-0.4159652391342599,False,True,False,False,False,False,True,False,False,True
2022-04-21,1.1689722327743168,-0.011366439325043977,-0.7124314323400794,-1.3918206236189947,-0.6812315751332011,-0.6886227258952283,-0.4159652391342599,True,False,False,True,False,False,False,False,True,False
2022-04-22,1.3251469932161035,1.1644721115415777,0.030933573543317487,0.15124985357163692,-0.6812315751332011,-0.6886227258952283,-0.4159652391342599,False,False,True,False,False,True,False,False,False,True
2022-04-23,-0.3257782257639868,1.556418295163785,0.5791095581452661,-0.6528922707192728,-0.6812315751332011,-0.6886227258952283,-0.4159652391342599,False,True,False,True,False,False,False,True,False,False
2022-04-24,0.7058251785194521,-0.40331262294725123,-1.6528297245650245,-0.8024716566596979,-0.6812315751332011,-0.6886227258952283,-0.4159652391342599,False,False,True,False,False,True,False,False,True,False
2022-04-25,-0.8561767343412159,-0.40331262294725123,-0.4332577168744498,0.5124298190392333,-0.6812315751332011,-0.6886227258952283,-0.4159652391342599,False,True,False,False,False,True,False,False,True,False
2022-04-26,1.8019245154525567,1.1644721115415777,0.6772872328979406,-0.9435704912792411,-0.6812315751332011,-0.6886227258952283,-0.4159652391342599,False,False,True,True,False,False,False,True,False,False
2022-04-27,-1.1940035766568877,-1.579151173813873,-0.865240400469173,1.4624879866663503,-0.6812315751332011,-0.6886227258952283,-0.4159652391342599,True,False,False,False,True,False,False,False,True,False
2022-04-28,-1.7947140677840907,-0.40331262294725123,1.5883275316726209,-0.3296768942892992,-0.6812315751332011,-0.6886227258952283,-0.4159652391342599,True,False,False,True,False,False,False,False,True,False
2022-04-29,-1.290445778679001,0.3805797442971633,-1.6392430520110377,0.6231948967833597,-0.6812315751332011,-0.6886227258952283,-0.4159652391342599,True,False,False,False,True,False,False,False,True,False
2022-04-30,0.9894483137379635,-0.40331262294725123,1.58966053722254,0.8001225480231277,-0.6812315751332011,-0.6886227258952283,-0.4159652391342599,False,True,False,False,False,True,False,False,True,False
2022-05-01,-0.20706064424325082,0.3805797442971633,-0.9899223193847453,0.6427430034656556,-0.6812315751332011,-0.40181609286931064,-0.4159652391342599,True,False,False,False,False,True,False,True,False,False
2022-05-02,0.014168270577636368,-0.011366439325043977,-1.5743095146013326,1.4169574906398301,-0.6812315751332011,-0.40181609286931064,-0.4159652391342599,False,True,False,False,True,False,False,True,False,False
2022-05-03,1.6408088446488243,1.556418295163785,-0.7264736471290298,-0.9439430051258407,-0.6812315751332011,-0.40181609286931064,-0.4159652391342599,True,False,False,False,False,True,False,False,True,False
2022-05-04,1.5121441896360042,1.556418295163785,0.9918310717350844,-1.4534273946187273,-0.6812315751332011,-0.40181609286931064,-0.4159652391342599,True,False,False,False,True,False,False,False,True,False
2022-05-05,-0.7000384421260316,-0.40331262294725123,0.8740769722623909,-1.5608504418095688,-0.6812315751332011,-0.40181609286931064,-0.4159652391342599,False,True,False,False,True,False,False,True,False,False
2022-05-06,-1.0713893877167207,-0.40331262294725123,-1.0174935549587367,1.3272086658738238,-0.6812315751332011,-0.40181609286931064,-0.4159652391342599,False,True,False,False,False,True,False,True,False,False
2022-05-07,1.2534453550910574,1.1644721115415777,-1.0594249257752295,1.6623885748138636,-0.6812315751332011,-0.40181609286931064,-0.4159652391342599,True,False,False,False,False,False,True,True,False,False
2022-05-08,1.4626393745920259,-0.40331262294725123,0.4917898404118255,-0.6932130204899863,-0.6812315751332011,-0.40181609286931064,-0.4159652391342599,False,True,False,False,True,False,False,False,True,False
2022-05-09,0.1376638282173407,-1.1872049901916657,-0.1502051826032689,0.6798709486195431,-0.6812315751332011,-0.40181609286931064,-0.4159652391342599,True,False,False,True,False,False,False,False,True,False
2022-05-10,0.4569867546610838,-1.1872049901916657,1.0127358784851774,-1.7243366860363147,-0.6812315751332011,-0.40181609286931064,-0.4159652391342599,False,True,False,True,False,False,False,False,False,True
2022-05-11,-0.8973927285362976,-1.579151173813873,-1.6602207472521229,-1.093193808619523,-0.6812315751332011,-0.40181609286931064,-0.4159652391342599,False,False,True,False,False,True,False,True,False,False
2022-05-12,1.0800909062531365,-0.011366439325043977,0.3798546548720396,0.6649823711318541,-0.6812315751332011,-0.40181609286931064,-0.4159652391342599,False,False,True,False,False,False,True,False,True,False
2022-05-13,0.014168270577636368,0.3805797442971633,0.7983239204362376,-1.5242520356733829,-0.6812315751332011,-0.40181609286931064,-0.4159652391342599,False,False,True,False,False,True,False,True,False,False
2022-05-14,-0.0008008320772058752,1.556418295163785,1.7124902094325936,-0.1103059876040842,-0.6812315751332011,-0.40181609286931064,-0.4159652391342599,False,False,True,False,False,False,True,False,True,False
2022-05-15,-1.6129441269763558,-0.011366439325043977,0.617761173778156,0.5712475141612601,-0.6812315751332011,-0.40181609286931064,-0.4159652391342599,False,False,True,False,True,False,False,True,False,False
2022-05-16,1.4986918312751432,0.3805797442971633,-0.9374439575892336,0.9342833406767813,-0.6812315751332011,-0.40181609286931064,-0.4159652391342599,True,False,False,False,True,False,False,False,True,False
2022-05-17,0.40618593578449086,0.3805797442971633,-1.3677400634389834,-0.16190939927321976,-0.6812315751332011,-0.40181609286931064,-0.4159652391342599,False,False,True,False,True,False,False,False,False,True
2022-05-18,-1.130897076910503,-0.7952588065694585,0.486002607888097,0.4578179000769205,-0.6812315751332011,-0.40181609286931064,-0.4159652391342599,False,False,True,False,True,False,False,False,False,True
2022-05-19,0.37322606936288044,-0.40331262294725123,0.07632461108641225,0.13926474680346929,-0.6812315751332011,-0.40181609286931064,-0.4159652391342599,False,False,True,True,False,False,False,True,False,False
2022-05-20,0.6316505414280391,-1.579151173813873,1.3845604027085199,-1.5719475840864205,-0.6812315751332011,-0.40181609286931064,-0.4159652391342599,False,False,True,True,False,False,False,False,True,False
2022-05-21,0.08012111385090752,-0.40331262294725123,0.7841824501933301,0.8529720779464721,-0.6812315751332011,-0.40181609286931064,-0.4159652391342599,False,True,False,False,False,True,False,False,True,False
2022-05-22,0.7794046363071109,-1.579151173813873,0.029555292616781012,-1.1503299721615377,-0.6812315751332011,-0.40181609286931064,-0.4159652391342599,True,False,False,False,False,False,True,True,False,False
2022-05-23,0.014168270577636368,-0.011366439325043977,-0.3398252439056602,-1.6439410891009865,-0.6812315751332011,-0.40181609286931064,-0.4159652391342599,False,False,True,False,True,False,False,False,True,False
2022-05-24,1.6144369707966881,1.1644721115415777,-0.33709288312307634,-0.1712087347340483,-0.6812315751332011,-0.40181609286931064,-0.4159652391342599,False,False,True,False,True,False,False,True,False,False
2022-05-25,-1.6362551439296757,1.1644721115415777,-0.9567245250741555,1.2843412051968828,-0.6812315751332011,-0.40181609286931064,-0.4159652391342599,False,False,True,False,False,False,True,False,True,False
2022-05-26,-1.4451974656060083,-0.011366439325043977,-1.6839063942820434,-1.2259485266167087,-0.6812315751332011,-0.40181609286931064,-0.4159652391342599,True,False,False,False,False,False,True,True,False,False
2022-05-27,-1.2000485171571762,-1.1872049901916657,0.2563208719082007,-1.7104833670900623,-0.6812315751332011,-0.40181609286931064,-0.4159652391342599,False,True,False,False,False,True,False,False,True,False
2022-05-28,0.6778535878512234,0.3805797442971633,-1.0050560067348284,-1.3694077784670284,-0.6812315751332011,-0.40181609286931064,-0.4159652391342599,True,False,False,False,False,False,True,True,False,False
2022-05-29,0.5157859215023372,-1.579151173813873,-1.01928037643715,-0.4785253862187997,-0.6812315751332011,-0.40181609286931064,-0.4159652391342599,False,True,False,False,True,False,False,False,True,False
2022-05-30,1.4118824761235726,0.7725259279193706,-1.307906501983784,0.2818321273710666,-0.6812315751332011,-0.40181609286931064,-0.4159652391342599,False,False,True,False,True,False,False,False,False,True
2022-05-31,0.8331265658162634,-0.40331262294725123,-1.0844601274516064,-1.0778097714825678,-0.6812315751332011,-0.40181609286931064,-0.4159652391342599,False,False,True,False,True,False,False,False,True,False
2022-06-01,0.01680375145386234,-0.011366439325043977,-1.6335788725135558,1.0607299609528587,-0.6812315751332011,-0.11500945984339295,-0.4159652391342599,True,False,False,False,True,False,False,True,False,False
2022-06-02,1.774639504100287,0.3805797442971633,0.6019276874093126,0.8898197937450275,-0.6812315751332011,-0.11500945984339295,-0.4159652391342599,True,False,False,False,True,False,False,False,False,True
2022-06-03,-0.8639661381189219,-1.579151173813873,-0.34745397999396005,0.688122687598058,-0.6812315751332011,-0.11500945984339295,-0.4159652391342599,False,True,False,False,False,True,False,False,True,False
2022-06-04,1.1978515742667777,1.556418295163785,0.20974164264252146,-0.043722405920368385,-0.6812315751332011,-0.11500945984339295,-0.4159652391342599,False,True,False,False,True,False,False,False,False,True
2022-06-05,-0.2797528212560252,-0.40331262294725123,0.4722259300441395,-0.47305450319642856,-0.6812315751332011,-0.11500945984339295,-0.4159652391342599,True,False,False,False,False,True,False,False,True,False
2022-06-06,0.5271997471175887,1.1644721115415777,1.6397590838977028,-0.436637926704848,-0.6812315751332011,-0.11500945984339295,-0.4159652391342599,False,True,False,False,True,False,False,False,False,True
2022-06-07,0.8127332812765945,-0.011366439325043977,-1.506650837810112,0.011064803646969192,-0.6812315751332011,-0.11500945984339295,-0.4159652391342599,True,False,False,True,False,False,False,True,False,False
2022-06-08,0.4727312488727045,1.1644721115415777,-0.2899673554578899,-1.4841203509219698,-0.6812315751332011,-0.11500945984339295,-0.4159652391342599,False,True,False,True,False,False,False,False,True,False
2022-06-09,-1.320628266683741,-1.579151173813873,-0.8885445076204579,0.640508661214963,-0.6812315751332011,-0.11500945984339295,-0.4159652391342599,True,False,False,True,False,False,False,False,True,False
2022-06-10,-0.22099555032467452,1.1644721115415777,-0.08538100603571175,-0.5211997208940379,-0.6812315751332011,-0.11500945984339295,-0.4159652391342599,True,False,False,True,False,False,False,True,False,False
2022-06-11,0.20980390802431104,-0.40331262294725123,1.4587720098718646,-0.9663207315540806,-0.6812315751332011,-0.11500945984339295,-0.4159652391342599,True,False,False,False,False,True,False,False,False,True
2022-06-12,1.255487050474014,-1.1872049901916657,0.7750525663136896,-0.7781976179110343,-0.6812315751332011,-0.11500945984339295,-0.4159652391342599,False,True,False,False,False,True,False,True,False,False
2022-06-13,-0.21846960360967846,0.3805797442971633,0.5591904861122426,-1.1224727835348265,-0.6812315751332011,-0.11500945984339295,-0.4159652391342599,False,True,False,False,False,False,True,True,False,False
2022-06-14,1.5089170186967258,-1.1872049901916657,-0.20879224395502616,1.4105232595767425,-0.6812315751332011,-0.11500945984339295,-0.4159652391342599,False,True,False,False,True,False,False,False,False,True
2022-06-15,-0.23036430229883215,-0.011366439325043977,0.5910746718859361,-1.1620047215205394,-0.6812315751332011,-0.11500945984339295,-0.4159652391342599,True,False,False,True,False,False,False,True,False,False
2022-06-16,0.16377973586035516,-1.1872049901916657,-1.6315389758385657,1.3450557107746033,-0.6812315751332011,-0.11500945984339295,-0.4159652391342599,False,True,False,False,False,True,False,False,True,False
2022-06-17,1.063667861594646,-0.7952588065694585,0.29573920673698767,0.25398861867704225,-0.6812315751332011,-0.11500945984339295,-0.4159652391342599,False,True,False,False,True,False,False,False,True,False
2022-06-18,0.288444304391378,0.3805797442971633,0.18278080010763267,1.2907094584719685,-0.6812315751332011,-0.11500945984339295,-0.4159652391342599,True,False,False,False,True,False,False,False,True,False
2022-06-19,1.6596975165218035,-1.579151173813873,-0.5379908220202207,-0.09080065829250271,-0.6812315751332011,-0.11500945984339295,-0.4159652391342599,False,False,True,False,False,True,False,True,False,False
2022-06-20,0.5693778441841093,0.3805797442971633,-1.0429868507497062,1.5020615182002397,-0.6812315751332011,-0.11500945984339295,-0.4159652391342599,True,False,False,True,False,False,False,False,True,False
2022-06-21,0.0689922770457156,-0.7952588065694585,1.0658555807815169,-1.0129159058795028,-0.6812315751332011,-0.11500945984339295,-0.4159652391342599,False,True,False,False,False,False,True,False,True,False
2022-06-22,-1.7457120906257755,0.7725259279193706,-1.556771573529739,0.19235010836215635,-0.6812315751332011,-0.11500945984339295,-0.4159652391342599,True,False,False,False,True,False,False,False,True,False
2022-06-23,-0.32722752783928544,-1.1872049901916657,-1.5017549047001453,-1.3137119579481424,-0.6812315751332011,-0.11500945984339295,-0.4159652391342599,False,False,True,False,False,False,True,False,True,False
2022-06-24,-0.7434731785052332,0.3805797442971633,-0.21131200773008194,-0.18507217177719798,-0.6812315751332011,-0.11500945984339295,-0.4159652391342599,True,False,False,True,False,False,False,False,True,False
2022-06-25,0.8884937068965041,1.1644721115415777,-0.8653814873836488,0.24577197595173964,-0.6812315751332011,-0.11500945984339295,-0.4159652391342599,False,True,False,True,False,False,False,False,True,False
2022-06-26,-1.0742269813598524,-1.579151173813873,0.8497552847487175,0.3713957440463389,-0.6812315751332011,-0.11500945984339295,-0.4159652391342599,False,False,True,False,False,False,True,True,False,False
2022-06-27,-1.0853438390047445,1.556418295163785,0.46259571690100065,-0.47195936570832675,-0.6812315751332011,-0.11500945984339295,-0.4159652391342599,False,True,False,True,False,False,False,False,True,False
2022-06-28,-1.142430104282003,-0.011366439325043977,0.9439938552573164,-1.4875585964139557,-0.6812315751332011,-0.11500945984339295,-0.4159652391342599,False,False,True,False,True,False,False,False,True,False
2022-06-29,-1.374771861210149,-0.011366439325043977,-0.6144101717600657,0.5457614350538621,-0.6812315751332011,-0.11500945984339295,-0.4159652391342599,False,False,True,False,False,False,True,False,False,True
2022-06-30,-0.7007210107811022,-0.011366439325043977,0.8325882749813195,-0.040343835594743555,-0.6812315751332011,-0.11500945984339295,-0.4159652391342599,True,False,False,True,False,False,False,True,False,False
2022-07-01,1.3895703358934497,0.3805797442971633,1.256361107864378,-1.2749406585789755,-0.6812315751332011,0.17179717318252477,0.47032433288476017,True,False,False,False,False,False,True,True,False,False
2022-07-02,0.9860167584199242,-1.1872049901916657,-0.5427438750812136,1.5310069567277933,-0.6812315751332011,0.17179717318252477,0.47032433288476017,False,True,False,False,True,False,False,True,False,False
2022-07-03,0.841757156748658,0.3805797442971633,-0.5614600451489392,1.6005156682195227,-0.6812315751332011,0.17179717318252477,0.47032433288476017,True,False,False,True,False,False,False,True,False,False
2022-07-04,1.0674895609340858,-0.40331262294725123,1.387365442789932,1.2526247252309248,-0.6812315751332011,0.17179717318252477,0.47032433288476017,True,False,False,False,True,False,False,False,True,False
2022-07-05,-0.8519317968512314,1.1644721115415777,-1.5709404297392384,1.2078910177425703,-0.6812315751332011,0.17179717318252477,0.47032433288476017,False,False,True,True,False,False,False,False,True,False
2022-07-06,1.3950952510503625,1.556418295163785,-0.525641457515127,-1.4091194908099507,-0.6812315751332011,0.17179717318252477,0.47032433288476017,True,False,False,False,False,True,False,False,False,True
2022-07-07,-1.33227719150634,1.556418295163785,-1.3312508936653937,1.7330925992707964,-0.6812315751332011,0.17179717318252477,0.47032433288476017,False,False,True,True,False,False,False,False,False,True
2022-07-08,-0.6085938210035777,1.1644721115415777,-1.6433518167121721,-0.3495652324483709,-0.6812315751332011,0.17179717318252477,0.47032433288476017,False,False,True,False,False,False,True,True,False,False
2022-07-09,0.3018257242526417,-0.7952588065694585,-1.3514438525363501,-1.1827821558865006,-0.6812315751332011,0.17179717318252477,0.47032433288476017,False,False,True,True,False,False,False,False,False,True
2022-07-10,-1.4573433793493122,-0.40331262294725123,-0.2435895419714343,1.0963319927050306,-0.6812315751332011,0.17179717318252477,0.47032433288476017,False,True,False,False,True,False,False,False,False,True
2022-07-11,0.82313798772261,-1.579151173813873,0.6462055475530825,-0.9629072592342145,-0.6812315751332011,0.17179717318252477,0.47032433288476017,False,True,False,False,True,False,False,True,False,False
2022-07-12,-0.4235291052647167,1.556418295163785,-0.7375794886432241,0.09220504577214053,-0.6812315751332011,0.17179717318252477,0.47032433288476017,False,True,False,True,False,False,False,True,False,False
2022-07-13,1.0204741848810994,-0.011366439325043977,1.212419702898453,-1.30606537287642,-0.6812315751332011,0.17179717318252477,0.47032433288476017,False,False,True,False,False,False,True,False,False,True
2022-07-14,-0.039403218096553914,0.3805797442971633,-0.22142441734867954,-0.08875850268569388,-0.6812315751332011,0.17179717318252477,0.47032433288476017,False,True,False,False,False,True,False,False,True,False
2022-07-15,-1.1738600711247469,-0.7952588065694585,1.6249477008942834,0.20446503500213856,-0.6812315751332011,0.17179717318252477,0.47032433288476017,False,True,False,False,False,False,True,False,False,True
2022-07-16,0.014168270577636368,1.1644721115415777,1.5759800329996667,-0.18962465480143043,-0.6812315751332011,0.17179717318252477,0.47032433288476017,True,False,False,False,False,True,False,False,False,True
2022-07-17,-0.9147368145345768,0.7725259279193706,0.9465737972906821,-1.5116105270446514,-0.6812315751332011,0.17179717318252477,0.47032433288476017,False,True,False,False,True,False,False,False,True,False
2022-07-18,-0.04698749425228902,-1.579151173813873,1.5002959520005656,-0.052610084886360396,-0.6812315751332011,0.17179717318252477,0.47032433288476017,False,True,False,False,False,False,True,False,True,False
2022-07-19,-1.5568625530729914,-0.011366439325043977,0.7162867324357992,-0.10878608728913014,-0.6812315751332011,0.17179717318252477,0.47032433288476017,False,False,True,False,False,True,False,True,False,False
2022-07-20,0.4149673066226417,1.556418295163785,1.3721653682311168,-0.8368691530128018,-0.6812315751332011,0.17179717318252477,0.47032433288476017,False,False,True,True,False,False,False,True,False,False
2022-07-21,0.5894546419561955,0.3805797442971633,-0.9213379538830397,1.4808776964119947,-0.6812315751332011,0.17179717318252477,0.47032433288476017,False,False,True,False,True,False,False,False,False,True
2022-07-22,-0.45469481815514967,1.1644721115415777,-0.5422368627343664,-0.2884183452065057,-0.6812315751332011,0.17179717318252477,0.47032433288476017,False,False,True,True,False,False,False,False,True,False
2022-07-23,1.6386268425716064,-1.579151173813873,0.8757752731690246,1.2789969229066154,-0.6812315751332011,0.17179717318252477,0.47032433288476017,False,False,True,False,True,False,False,True,False,False
2022-07-24,1.3468377705414836,0.7725259279193706,-0.2668497818690937,-1.370515433401949,-0.6812315751332011,0.17179717318252477,0.47032433288476017,False,False,True,False,False,False,True,False,False,True
2022-07-25,0.7424616540210447,-0.7952588065694585,1.169452805523711,-0.6357918756892417,-0.6812315751332011,0.17179717318252477,0.47032433288476017,False,True,False,False,False,False,True,False,True,False
2022-07-26,0.014168270577636368,1.556418295163785,1.3097245210264978,-1.1363917091208187,-0.6812315751332011,0.17179717318252477,0.47032433288476017,False,False,True,False,True,False,False,False,False,True
2022-07-27,-0.9137996472678518,0.3805797442971633,-0.7012268515604871,-0.3213648018440904,-0.6812315751332011,0.17179717318252477,0.47032433288476017,False,False,True,False,True,False,False,True,False,False
2022-07-28,0.5565775570169923,-0.011366439325043977,1.1211663094023103,-1.3635870792398035,-0.6812315751332011,0.17179717318252477,0.47032433288476017,True,False,False,False,True,False,False,True,False,False
2022-07-29,0.014168270577636368,1.1644721115415777,-1.2074021754303113,-0.20679456725327497,-0.6812315751332011,0.17179717318252477,0.47032433288476017,False,True,False,False,False,False,True,False,True,False
2022-07-30,-1.3079177066663645,1.1644721115415777,-0.5812912376911124,-0.5129005495864164,-0.6812315751332011,0.17179717318252477,0.47032433288476017,False,True,False,False,False,True,False,False,False,True
2022-07-31,1.8024030418612007,-0.7952588065694585,0.058167130746097945,-0.9713908783689755,-0.6812315751332011,0.17179717318252477,0.47032433288476017,False,True,False,True,False,False,False,False,True,False
2022-08-01,0.43136225370967834,-1.1872049901916657,-0.956239190582601,0.4995925095901982,-0.6812315751332011,0.4586038062084425,0.47032433288476017,False,False,True,True,False,False,False,True,False,False
2022-08-02,-0.2644914396509252,-1.1872049901916657,0.2714827652931895,1.583809248265601,-0.6812315751332011,0.4586038062084425,0.47032433288476017,False,False,True,False,False,False,True,True,False,False
2022-08-03,-0.7837722978856487,-0.011366439325043977,0.26948976405576347,-1.028288164978287,-0.6812315751332011,0.4586038062084425,0.47032433288476017,False,False,True,True,False,False,False,False,False,True
2022-08-04,0.364261310027677,0.7725259279193706,-1.024235549037645,0.7440565002258175,-0.6812315751332011,0.4586038062084425,0.47032433288476017,True,False,False,False,True,False,False,False,False,True
2022-08-05,-1.6511750120866093,1.1644721115415777,1.0243977161363111,0.8514837684243732,-0.6812315751332011,0.4586038062084425,0.47032433288476017,False,False,True,False,False,True,False,False,False,True
